signal_date,execution_date,execution_type,action,symbol,units_after,price,drop_from_anchor_pct,from_symbol,to_symbol,units_before,reason
2021-10-12,2021-10-12,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,29.461,,,,2.0,extra shares max holding days 5
2021-10-12,2021-10-12,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,29.461,-18.87,,,,
2021-10-14,2021-10-14,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,31.8154,,,,2.0,price rebounded 5% from DCA low
2021-10-14,2021-10-14,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,31.8154,-12.38,,,,
2021-10-19,2021-10-19,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,34.11,,,,2.0,price rebounded 5% from DCA low
2021-12-01,2021-12-01,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,37.0351,-12.44,,,,
2021-12-02,2021-12-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,61.365,,TQQQ,SOXL,2.0,
2021-12-13,2021-12-13,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,60.4821,-13.4,,,,
2021-12-15,2021-12-15,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,66.0899,,,,2.0,price rebounded 5% from DCA low
2021-12-16,2021-12-16,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,57.4648,-17.72,,,,
2021-12-20,2021-12-20,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,55.8349,-20.06,,,,
2021-12-21,2021-12-21,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,61.6225,,,,3.0,price rebounded 5% from DCA low
2021-12-21,2021-12-21,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,61.6225,-11.77,,,,
2021-12-23,2021-12-23,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,65.4169,,,,2.0,price rebounded 5% from DCA low
2022-01-05,2022-01-05,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,62.1175,-12.3,,,,
2022-01-11,2022-01-11,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,61.4188,,,,2.0,price rebounded 5% from DCA low
2022-01-11,2022-01-11,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,61.4188,-13.29,,,,
2022-01-14,2022-01-14,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,62.5736,,,,2.0,price rebounded 5% from DCA low
2022-01-14,2022-01-14,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,62.5736,-11.66,,,,
2022-01-18,2022-01-18,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,54.3249,-23.3,,,,
2022-01-19,2022-01-19,signal_close_after_hours_proxy,EXIT_TO_CASH,SOXL,,49.3174,,,,3.0,selected_or_qqq risk off
2022-02-09,2022-02-09,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,49.5115,,,SOXL,,
2022-02-10,2022-02-10,signal_close_after_hours_proxy,EXIT_TO_CASH,SOXL,,45.0475,,,,1.0,selected_or_qqq risk off
2022-03-29,2022-03-29,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,29.8812,,,TQQQ,,
2022-03-30,2022-03-30,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,28.9834,,,,1.0,selected_or_qqq risk off
2022-08-10,2022-08-10,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,17.4311,,,TQQQ,,
2022-08-11,2022-08-11,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,17.1684,,,,1.0,selected_or_qqq risk off
2022-08-12,2022-08-12,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,18.1379,,,TQQQ,,
2022-08-19,2022-08-19,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,16.8819,,,,1.0,selected_or_qqq risk off
2022-11-30,2022-11-30,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,11.2514,,,TQQQ,,
2022-12-05,2022-12-05,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,10.6163,,,,1.0,selected_or_qqq risk off
2023-01-17,2023-01-17,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,12.7794,,,SOXL,,
2023-01-18,2023-01-18,signal_close_after_hours_proxy,EXIT_TO_CASH,SOXL,,12.5446,,,,1.0,selected_or_qqq risk off
2023-01-23,2023-01-23,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,14.4233,,,SOXL,,
2023-02-06,2023-02-06,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,15.7541,-10.16,,,,
2023-02-07,2023-02-07,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,17.2121,,,,2.0,price rebounded 5% from DCA low
2023-02-10,2023-02-10,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,15.4605,-11.83,,,,
2023-02-14,2023-02-14,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,16.9577,,,,2.0,price rebounded 5% from DCA low
2023-02-17,2023-02-17,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,15.167,-13.5,,,,
2023-02-21,2023-02-21,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,13.709,-21.82,,,,
2023-02-23,2023-02-23,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,14.756,,,,3.0,price rebounded 5% from DCA low
2023-02-23,2023-02-23,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,14.756,-15.85,,,,
2023-02-24,2023-02-24,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,14.0026,-20.15,,,,
2023-03-02,2023-03-02,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,14.6875,,,,3.0,extra shares max holding days 5
2023-03-02,2023-03-02,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,14.6875,-16.24,,,,
2023-03-08,2023-03-08,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,15.4703,,,,2.0,price rebounded 5% from DCA low
2023-03-08,2023-03-08,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,15.4703,-11.77,,,,
2023-03-10,2023-03-10,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,13.7481,-21.6,,,,
2023-03-14,2023-03-14,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,14.893,,,,3.0,price rebounded 5% from DCA low
2023-03-14,2023-03-14,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,14.893,-15.07,,,,
2023-03-16,2023-03-16,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,16.0672,,,,2.0,price rebounded 5% from DCA low
2023-03-27,2023-03-27,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,15.6504,-10.75,,,,
2023-03-29,2023-03-29,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,16.7382,,,,2.0,price rebounded 5% from DCA low
2023-04-04,2023-04-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,13.4133,,SOXL,TQQQ,1.0,
2023-04-26,2023-04-26,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,13.1025,,TQQQ,SOXL,1.0,
2023-04-27,2023-04-27,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,13.3699,,SOXL,TQQQ,1.0,
2023-08-04,2023-08-04,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,19.9269,-11.18,,,,
2023-08-11,2023-08-11,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,18.934,,,,2.0,extra shares max holding days 5
2023-08-11,2023-08-11,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,18.934,-15.61,,,,
2023-08-17,2023-08-17,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,17.7134,-21.05,,,,
2023-08-18,2023-08-18,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,17.631,,,,3.0,extra shares max holding days 5
2023-08-18,2023-08-18,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,17.631,-21.42,,,,
2023-08-23,2023-08-23,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,19.2682,,,,2.0,price rebounded 5% from DCA low
2023-08-23,2023-08-23,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,19.2682,-14.12,,,,
2023-08-29,2023-08-29,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,20.0383,,,,2.0,price rebounded 5% from DCA low
2023-08-29,2023-08-29,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,20.0383,-10.69,,,,
2023-09-06,2023-09-06,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,19.9947,,,,2.0,extra shares max holding days 5
2023-09-06,2023-09-06,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,19.9947,-10.88,,,,
2023-09-13,2023-09-13,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,19.8301,,,,2.0,extra shares max holding days 5
2023-09-13,2023-09-13,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,19.8301,-11.61,,,,
2023-09-20,2023-09-20,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,18.3493,,,,2.0,extra shares max holding days 5
2023-09-20,2023-09-20,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,18.3493,-18.21,,,,
2023-09-21,2023-09-21,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,17.3043,-22.87,,,,
2023-09-27,2023-09-27,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,16.8668,,,,3.0,extra shares max holding days 5
2023-09-27,2023-09-27,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,16.8668,-24.82,,,,
2023-09-28,2023-09-28,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,17.2751,-23.0,,,,
2023-10-02,2023-10-02,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,17.7272,,,,3.0,price rebounded 5% from DCA low
2023-10-02,2023-10-02,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,17.7272,-20.99,,,,
2023-10-03,2023-10-03,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,16.789,-25.17,,,,
2023-10-06,2023-10-06,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,18.1549,,,,3.0,price rebounded 5% from DCA low
2023-10-06,2023-10-06,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,18.1549,-19.08,,,,
2023-10-11,2023-10-11,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,19.1222,,,,2.0,price rebounded 5% from DCA low
2023-10-11,2023-10-11,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,19.1222,-14.77,,,,
2023-10-18,2023-10-18,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,17.8292,,,,2.0,extra shares max holding days 5
2023-10-18,2023-10-18,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,17.8292,-20.53,,,,
2023-10-19,2023-10-19,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,17.3529,-22.66,,,,
2023-10-25,2023-10-25,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,15.9287,,,,3.0,selected_or_qqq risk off
2023-11-01,2023-11-01,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,16.755,,,TQQQ,,
2024-01-03,2024-01-03,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,25.8652,,TQQQ,SOXL,1.0,
2024-01-30,2024-01-30,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,33.0385,-10.4,,,,
2024-02-05,2024-02-05,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,34.5854,,,,2.0,price rebounded 5% from DCA low
2024-03-08,2024-03-08,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,48.2324,-11.51,,,,
2024-03-12,2024-03-12,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,48.8532,,,,2.0,price rebounded 5% from DCA low
2024-03-12,2024-03-12,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,48.8532,-10.38,,,,
2024-03-14,2024-03-14,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,42.8919,-21.31,,,,
2024-03-19,2024-03-19,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,40.8464,,,,3.0,extra shares max holding days 5
2024-03-19,2024-03-19,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,40.8464,-25.06,,,,
2024-03-20,2024-03-20,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,42.799,-21.48,,,,
2024-03-21,2024-03-21,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,45.6687,,,,3.0,price rebounded 5% from DCA low
2024-03-21,2024-03-21,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,45.6687,-16.22,,,,
2024-03-28,2024-03-28,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,45.8856,,,,2.0,extra shares max holding days 5
2024-03-28,2024-03-28,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,45.8856,-15.82,,,,
2024-04-04,2024-04-04,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,41.7832,-23.35,,,,
2024-04-05,2024-04-05,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,43.0159,,,,3.0,extra shares max holding days 5
2024-04-05,2024-04-05,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,43.0159,-21.08,,,,
2024-04-08,2024-04-08,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,43.3907,-20.4,,,,
2024-04-11,2024-04-11,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,45.1657,,,,3.0,price rebounded 5% from DCA low
2024-04-11,2024-04-11,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,45.1657,-17.14,,,,
2024-04-12,2024-04-12,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,40.9352,-24.9,,,,
2024-04-18,2024-04-18,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,34.4266,,,,3.0,extra shares max holding days 5
2024-04-18,2024-04-18,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,34.4266,-36.84,,,,
2024-04-19,2024-04-19,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,30.3636,-44.3,,,,
2024-04-23,2024-04-23,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,33.6376,,,,3.0,price rebounded 5% from DCA low
2024-04-23,2024-04-23,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,33.6376,-38.29,,,,
2024-04-24,2024-04-24,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,34.9985,-35.79,,,,
2024-04-25,2024-04-25,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,36.8919,,,,3.0,price rebounded 5% from DCA low
2024-04-25,2024-04-25,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,36.8919,-32.32,,,,
2024-04-26,2024-04-26,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,39.2488,,,,2.0,price rebounded 5% from DCA low
2024-04-26,2024-04-26,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,39.2488,-28.0,,,,
2024-04-29,2024-04-29,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,40.0476,-26.53,,,,
2024-05-02,2024-05-02,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,35.9452,,,,3.0,price rebounded 5% from DCA low
2024-05-02,2024-05-02,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,35.9452,-34.06,,,,
2024-05-03,2024-05-03,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,38.4303,,,,2.0,price rebounded 5% from DCA low
2024-05-03,2024-05-03,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,38.4303,-29.5,,,,
2024-05-06,2024-05-06,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,40.7281,,,,2.0,price rebounded 5% from DCA low
2024-05-06,2024-05-06,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,40.7281,-25.28,,,,
2024-05-07,2024-05-07,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,39.8011,-26.98,,,,
2024-05-13,2024-05-13,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,40.6985,,,,3.0,extra shares max holding days 5
2024-05-13,2024-05-13,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,40.6985,-25.34,,,,
2024-05-14,2024-05-14,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,42.6116,-21.83,,,,
2024-05-15,2024-05-15,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,46.3491,,,,3.0,price rebounded 5% from DCA low
2024-05-15,2024-05-15,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,46.3491,-14.97,,,,
2024-05-20,2024-05-20,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,47.5818,,,,2.0,price rebounded 5% from DCA low
2024-05-20,2024-05-20,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,47.5818,-12.71,,,,
2024-05-24,2024-05-24,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,50.7276,,,,2.0,price rebounded 5% from DCA low
2024-05-31,2024-05-31,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,47.9171,-12.09,,,,
2024-06-04,2024-06-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,31.167,,SOXL,TQQQ,2.0,
2024-07-17,2024-07-17,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,36.4702,-12.69,,,,
2024-07-24,2024-07-24,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,32.1912,,,,2.0,extra shares max holding days 5
2024-07-24,2024-07-24,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,32.1912,-22.94,,,,
2024-07-25,2024-07-25,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,31.119,-25.5,,,,
2024-07-31,2024-07-31,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,33.5831,,,,3.0,extra shares max holding days 5
2024-07-31,2024-07-31,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,33.5831,-19.6,,,,
2024-08-01,2024-08-01,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,31.1633,-25.4,,,,
2024-08-05,2024-08-05,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,26.3727,,,,3.0,selected_or_qqq risk off
2024-08-08,2024-08-08,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,28.5565,,,TQQQ,,
2024-09-03,2024-09-03,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,30.6665,-13.2,,,,
2024-09-06,2024-09-06,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,28.0302,,,,2.0,selected_or_qqq risk off
2024-09-09,2024-09-09,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,29.0729,,,TQQQ,,
2024-11-15,2024-11-15,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,36.6469,-10.25,,,,
2024-11-22,2024-11-22,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,38.6108,,,,2.0,extra shares max holding days 5
2024-12-18,2024-12-18,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,40.5055,-12.01,,,,
2024-12-23,2024-12-23,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,42.1105,,,,2.0,price rebounded 5% from DCA low
2024-12-30,2024-12-30,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,40.2292,-12.61,,,,
2025-01-06,2025-01-06,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,42.1847,,,,2.0,price rebounded 5% from DCA low
2025-01-07,2025-01-07,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,39.9124,-13.29,,,,
2025-01-15,2025-01-15,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,40.0411,,,,2.0,extra shares max holding days 5
2025-01-15,2025-01-15,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,40.0411,-13.01,,,,
2025-01-21,2025-01-21,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,41.8431,,,,2.0,price rebounded 5% from DCA low
2025-01-27,2025-01-27,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,39.1797,-14.89,,,,
2025-01-30,2025-01-30,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,41.1748,,,,2.0,price rebounded 5% from DCA low
2025-01-30,2025-01-30,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,41.1748,-10.55,,,,
2025-02-06,2025-02-06,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,42.5808,,,,2.0,extra shares max holding days 5
2025-02-07,2025-02-07,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,40.957,-11.02,,,,
2025-02-13,2025-02-13,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,43.9571,,,,2.0,price rebounded 5% from DCA low
2025-02-24,2025-02-24,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,39.952,-13.21,,,,
2025-02-27,2025-02-27,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,35.4667,-22.95,,,,
2025-03-03,2025-03-03,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,34.6944,,,,3.0,selected_or_qqq risk off
2025-03-05,2025-03-05,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,35.6498,,,TQQQ,,
2025-03-06,2025-03-06,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,32.6943,,,,1.0,selected_or_qqq risk off
2025-05-12,2025-05-12,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,32.8255,,,TQQQ,,
2025-08-04,2025-08-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,24.9927,,TQQQ,SOXL,1.0,
2025-08-19,2025-08-19,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,26.2324,-10.81,,,,
2025-08-22,2025-08-22,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,27.442,,,,2.0,price rebounded 5% from DCA low
2025-08-29,2025-08-29,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,26.0324,-11.49,,,,
2025-09-05,2025-09-05,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,26.4423,,,,2.0,price rebounded 5% from DCA low
2025-09-05,2025-09-05,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,26.4423,-10.1,,,,
2025-09-10,2025-09-10,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,28.5917,,,,2.0,price rebounded 5% from DCA low
2025-10-02,2025-10-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,52.8996,,SOXL,TQQQ,1.0,
2025-10-10,2025-10-10,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,48.3791,-10.85,,,,
2025-10-13,2025-10-13,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,51.4492,,,,2.0,price rebounded 5% from DCA low
2025-11-04,2025-11-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,42.8,,TQQQ,SOXL,1.0,
2025-11-05,2025-11-05,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,56.4382,,SOXL,TQQQ,1.0,
2025-11-06,2025-11-06,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,43.01,,TQQQ,SOXL,1.0,
2025-11-10,2025-11-10,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,56.174,,SOXL,TQQQ,1.0,
2025-11-11,2025-11-11,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,41.81,,TQQQ,SOXL,1.0,
2025-11-13,2025-11-13,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,39.22,-10.27,,,,
2025-11-14,2025-11-14,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,52.2018,,SOXL,TQQQ,2.0,
2025-11-17,2025-11-17,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,36.84,,TQQQ,SOXL,1.0,
2025-11-19,2025-11-19,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,49.8643,,SOXL,TQQQ,1.0,
2025-11-20,2025-11-20,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,30.81,,TQQQ,SOXL,1.0,
2025-11-21,2025-11-21,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,47.3275,,SOXL,TQQQ,1.0,
2025-11-24,2025-11-24,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,35.86,,TQQQ,SOXL,1.0,
2025-12-12,2025-12-12,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,41.71,-15.99,,,,
2025-12-17,2025-12-17,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,36.01,-27.47,,,,
2025-12-18,2025-12-18,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,38.58,,,,3.0,price rebounded 5% from DCA low
2025-12-18,2025-12-18,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,38.58,-22.3,,,,
2025-12-19,2025-12-19,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,41.72,,,,2.0,price rebounded 5% from DCA low
2025-12-19,2025-12-19,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,41.72,-15.97,,,,
2025-12-24,2025-12-24,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,44.21,,,,2.0,price rebounded 5% from DCA low
2025-12-24,2025-12-24,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,44.21,-10.96,,,,
2026-01-02,2026-01-02,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,47.24,,,,2.0,extra shares max holding days 5
2026-01-30,2026-01-30,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,61.79,-12.32,,,,
2026-02-02,2026-02-02,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,65.2,,,,2.0,price rebounded 5% from DCA low
2026-02-03,2026-02-03,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,61.2,-13.15,,,,
2026-02-04,2026-02-04,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,53.19,-24.52,,,,
2026-02-06,2026-02-06,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,61.75,,,,3.0,price rebounded 5% from DCA low
2026-02-06,2026-02-06,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,61.75,-12.37,,,,
2026-02-11,2026-02-11,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,68.05,,,,2.0,price rebounded 5% from DCA low
