rank_drawdown_first,variant,account_mode,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,net_return_pct,cagr_pct,max_drawdown_pct,sharpe,dca_trade_events,rotation_resets,max_units,extra_exposure_days_pct,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct,beats_base_return,reduces_base_drawdown,reduces_soxl_only_drawdown
105,reserve_cash; anchor=entry; add at 15%/40%; sell=extra_profit 10%; max_extra_days=10,reserve_cash,entry,15.0,40.0,extra_profit,10.0,10,5218.63,28.39,-30.16,1.16,20,123,2,0.6,775116.8,-79.24,41069.8,-66.18,False,True,True
106,reserve_cash; anchor=entry; add at 15%/40%; sell=extra_profit 10%; max_extra_days=20,reserve_cash,entry,15.0,40.0,extra_profit,10.0,20,5218.63,28.39,-30.16,1.16,20,123,2,0.6,775116.8,-79.24,41069.8,-66.18,False,True,True
107,reserve_cash; anchor=entry; add at 15%/40%; sell=extra_profit 10%; max_extra_days=40,reserve_cash,entry,15.0,40.0,extra_profit,10.0,40,5218.63,28.39,-30.16,1.16,20,123,2,0.6,775116.8,-79.24,41069.8,-66.18,False,True,True
108,reserve_cash; anchor=entry; add at 15%/40%; sell=extra_profit 10%; max_extra_days=63,reserve_cash,entry,15.0,40.0,extra_profit,10.0,63,5218.63,28.39,-30.16,1.16,20,123,2,0.6,775116.8,-79.24,41069.8,-66.18,False,True,True
109,reserve_cash; anchor=entry; add at 15%/20%; sell=rebound_from_low 15%; max_extra_days=none,reserve_cash,entry,15.0,20.0,rebound_from_low,15.0,none,5091.78,28.2,-32.35,1.15,20,123,3,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
110,reserve_cash; anchor=entry; add at 15%/20%; sell=rebound_from_low 15%; max_extra_days=5,reserve_cash,entry,15.0,20.0,rebound_from_low,15.0,5,5091.78,28.2,-32.35,1.15,20,123,3,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
111,reserve_cash; anchor=entry; add at 15%/20%; sell=rebound_from_low 15%; max_extra_days=10,reserve_cash,entry,15.0,20.0,rebound_from_low,15.0,10,5091.78,28.2,-32.35,1.15,20,123,3,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
112,reserve_cash; anchor=entry; add at 15%/20%; sell=rebound_from_low 15%; max_extra_days=20,reserve_cash,entry,15.0,20.0,rebound_from_low,15.0,20,5091.78,28.2,-32.35,1.15,20,123,3,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
113,reserve_cash; anchor=entry; add at 15%/20%; sell=rebound_from_low 15%; max_extra_days=40,reserve_cash,entry,15.0,20.0,rebound_from_low,15.0,40,5091.78,28.2,-32.35,1.15,20,123,3,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
114,reserve_cash; anchor=entry; add at 15%/20%; sell=rebound_from_low 15%; max_extra_days=63,reserve_cash,entry,15.0,20.0,rebound_from_low,15.0,63,5091.78,28.2,-32.35,1.15,20,123,3,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
115,reserve_cash; anchor=entry; add at 15%/20%; sell=extra_profit 15%; max_extra_days=none,reserve_cash,entry,15.0,20.0,extra_profit,15.0,none,5091.78,28.2,-32.35,1.15,20,123,3,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
116,reserve_cash; anchor=entry; add at 15%/20%; sell=extra_profit 15%; max_extra_days=5,reserve_cash,entry,15.0,20.0,extra_profit,15.0,5,5091.78,28.2,-32.35,1.15,20,123,3,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
117,reserve_cash; anchor=entry; add at 15%/20%; sell=extra_profit 15%; max_extra_days=10,reserve_cash,entry,15.0,20.0,extra_profit,15.0,10,5091.78,28.2,-32.35,1.15,20,123,3,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
118,reserve_cash; anchor=entry; add at 15%/20%; sell=extra_profit 15%; max_extra_days=20,reserve_cash,entry,15.0,20.0,extra_profit,15.0,20,5091.78,28.2,-32.35,1.15,20,123,3,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
119,reserve_cash; anchor=entry; add at 15%/20%; sell=extra_profit 15%; max_extra_days=40,reserve_cash,entry,15.0,20.0,extra_profit,15.0,40,5091.78,28.2,-32.35,1.15,20,123,3,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
120,reserve_cash; anchor=entry; add at 15%/20%; sell=extra_profit 15%; max_extra_days=63,reserve_cash,entry,15.0,20.0,extra_profit,15.0,63,5091.78,28.2,-32.35,1.15,20,123,3,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
121,reserve_cash; anchor=entry; add at 15%/30%; sell=rebound_from_low 15%; max_extra_days=none,reserve_cash,entry,15.0,30.0,rebound_from_low,15.0,none,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
122,reserve_cash; anchor=entry; add at 15%/30%; sell=rebound_from_low 15%; max_extra_days=5,reserve_cash,entry,15.0,30.0,rebound_from_low,15.0,5,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
123,reserve_cash; anchor=entry; add at 15%/30%; sell=rebound_from_low 15%; max_extra_days=10,reserve_cash,entry,15.0,30.0,rebound_from_low,15.0,10,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
124,reserve_cash; anchor=entry; add at 15%/30%; sell=rebound_from_low 15%; max_extra_days=20,reserve_cash,entry,15.0,30.0,rebound_from_low,15.0,20,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
125,reserve_cash; anchor=entry; add at 15%/30%; sell=rebound_from_low 15%; max_extra_days=40,reserve_cash,entry,15.0,30.0,rebound_from_low,15.0,40,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
126,reserve_cash; anchor=entry; add at 15%/30%; sell=rebound_from_low 15%; max_extra_days=63,reserve_cash,entry,15.0,30.0,rebound_from_low,15.0,63,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
127,reserve_cash; anchor=entry; add at 15%/30%; sell=extra_profit 15%; max_extra_days=none,reserve_cash,entry,15.0,30.0,extra_profit,15.0,none,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
128,reserve_cash; anchor=entry; add at 15%/30%; sell=extra_profit 15%; max_extra_days=5,reserve_cash,entry,15.0,30.0,extra_profit,15.0,5,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
129,reserve_cash; anchor=entry; add at 15%/30%; sell=extra_profit 15%; max_extra_days=10,reserve_cash,entry,15.0,30.0,extra_profit,15.0,10,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
130,reserve_cash; anchor=entry; add at 15%/30%; sell=extra_profit 15%; max_extra_days=20,reserve_cash,entry,15.0,30.0,extra_profit,15.0,20,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
131,reserve_cash; anchor=entry; add at 15%/30%; sell=extra_profit 15%; max_extra_days=40,reserve_cash,entry,15.0,30.0,extra_profit,15.0,40,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
132,reserve_cash; anchor=entry; add at 15%/30%; sell=extra_profit 15%; max_extra_days=63,reserve_cash,entry,15.0,30.0,extra_profit,15.0,63,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
133,reserve_cash; anchor=entry; add at 15%/40%; sell=rebound_from_low 15%; max_extra_days=none,reserve_cash,entry,15.0,40.0,rebound_from_low,15.0,none,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
134,reserve_cash; anchor=entry; add at 15%/40%; sell=rebound_from_low 15%; max_extra_days=5,reserve_cash,entry,15.0,40.0,rebound_from_low,15.0,5,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
135,reserve_cash; anchor=entry; add at 15%/40%; sell=rebound_from_low 15%; max_extra_days=10,reserve_cash,entry,15.0,40.0,rebound_from_low,15.0,10,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
136,reserve_cash; anchor=entry; add at 15%/40%; sell=rebound_from_low 15%; max_extra_days=20,reserve_cash,entry,15.0,40.0,rebound_from_low,15.0,20,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
137,reserve_cash; anchor=entry; add at 15%/40%; sell=rebound_from_low 15%; max_extra_days=40,reserve_cash,entry,15.0,40.0,rebound_from_low,15.0,40,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
138,reserve_cash; anchor=entry; add at 15%/40%; sell=rebound_from_low 15%; max_extra_days=63,reserve_cash,entry,15.0,40.0,rebound_from_low,15.0,63,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
139,reserve_cash; anchor=entry; add at 15%/40%; sell=extra_profit 15%; max_extra_days=none,reserve_cash,entry,15.0,40.0,extra_profit,15.0,none,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
140,reserve_cash; anchor=entry; add at 15%/40%; sell=extra_profit 15%; max_extra_days=5,reserve_cash,entry,15.0,40.0,extra_profit,15.0,5,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
141,reserve_cash; anchor=entry; add at 15%/40%; sell=extra_profit 15%; max_extra_days=10,reserve_cash,entry,15.0,40.0,extra_profit,15.0,10,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
142,reserve_cash; anchor=entry; add at 15%/40%; sell=extra_profit 15%; max_extra_days=20,reserve_cash,entry,15.0,40.0,extra_profit,15.0,20,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
143,reserve_cash; anchor=entry; add at 15%/40%; sell=extra_profit 15%; max_extra_days=40,reserve_cash,entry,15.0,40.0,extra_profit,15.0,40,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
144,reserve_cash; anchor=entry; add at 15%/40%; sell=extra_profit 15%; max_extra_days=63,reserve_cash,entry,15.0,40.0,extra_profit,15.0,63,5091.78,28.2,-32.35,1.15,18,123,2,0.68,775116.8,-79.24,41069.8,-66.18,False,True,True
145,reserve_cash; anchor=entry; add at 10%/15%; sell=extra_profit 20%; max_extra_days=10,reserve_cash,entry,10.0,15.0,extra_profit,20.0,10,8094.18,31.93,-33.92,1.2,56,123,3,2.93,775116.8,-79.24,41069.8,-66.18,False,True,True
146,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 20%; max_extra_days=10,reserve_cash,entry,10.0,15.0,rebound_from_low,20.0,10,7936.14,31.77,-33.92,1.2,56,123,3,2.9,775116.8,-79.24,41069.8,-66.18,False,True,True
147,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 30%; max_extra_days=none,reserve_cash,entry,10.0,15.0,rebound_from_low,30.0,none,7477.12,31.28,-33.92,1.16,48,123,3,4.62,775116.8,-79.24,41069.8,-66.18,False,True,True
148,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 30%; max_extra_days=40,reserve_cash,entry,10.0,15.0,rebound_from_low,30.0,40,7477.12,31.28,-33.92,1.16,48,123,3,4.62,775116.8,-79.24,41069.8,-66.18,False,True,True
149,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 30%; max_extra_days=63,reserve_cash,entry,10.0,15.0,rebound_from_low,30.0,63,7477.12,31.28,-33.92,1.16,48,123,3,4.62,775116.8,-79.24,41069.8,-66.18,False,True,True
150,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 30%; max_extra_days=10,reserve_cash,entry,10.0,15.0,rebound_from_low,30.0,10,7364.95,31.16,-33.92,1.18,54,123,3,3.38,775116.8,-79.24,41069.8,-66.18,False,True,True
151,reserve_cash; anchor=entry; add at 10%/20%; sell=extra_profit 20%; max_extra_days=10,reserve_cash,entry,10.0,20.0,extra_profit,20.0,10,7361.59,31.15,-33.92,1.2,51,123,3,2.93,775116.8,-79.24,41069.8,-66.18,False,True,True
152,reserve_cash; anchor=entry; add at 10%/30%; sell=extra_profit 20%; max_extra_days=10,reserve_cash,entry,10.0,30.0,extra_profit,20.0,10,7361.59,31.15,-33.92,1.2,49,123,3,2.93,775116.8,-79.24,41069.8,-66.18,False,True,True
153,reserve_cash; anchor=entry; add at 10%/40%; sell=extra_profit 20%; max_extra_days=10,reserve_cash,entry,10.0,40.0,extra_profit,20.0,10,7361.59,31.15,-33.92,1.2,48,123,2,2.93,775116.8,-79.24,41069.8,-66.18,False,True,True
154,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 15%; max_extra_days=10,reserve_cash,entry,10.0,15.0,rebound_from_low,15.0,10,7315.32,31.1,-33.92,1.19,58,123,3,2.5,775116.8,-79.24,41069.8,-66.18,False,True,True
155,reserve_cash; anchor=entry; add at 10%/15%; sell=extra_profit 20%; max_extra_days=none,reserve_cash,entry,10.0,15.0,extra_profit,20.0,none,7221.11,31.0,-33.92,1.17,52,123,3,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
156,reserve_cash; anchor=entry; add at 10%/15%; sell=extra_profit 20%; max_extra_days=20,reserve_cash,entry,10.0,15.0,extra_profit,20.0,20,7221.11,31.0,-33.92,1.17,52,123,3,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
157,reserve_cash; anchor=entry; add at 10%/15%; sell=extra_profit 20%; max_extra_days=40,reserve_cash,entry,10.0,15.0,extra_profit,20.0,40,7221.11,31.0,-33.92,1.17,52,123,3,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
158,reserve_cash; anchor=entry; add at 10%/15%; sell=extra_profit 20%; max_extra_days=63,reserve_cash,entry,10.0,15.0,extra_profit,20.0,63,7221.11,31.0,-33.92,1.17,52,123,3,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
159,reserve_cash; anchor=entry; add at 10%/20%; sell=rebound_from_low 20%; max_extra_days=10,reserve_cash,entry,10.0,20.0,rebound_from_low,20.0,10,7217.69,30.99,-33.92,1.19,51,123,3,2.9,775116.8,-79.24,41069.8,-66.18,False,True,True
160,reserve_cash; anchor=entry; add at 10%/30%; sell=rebound_from_low 20%; max_extra_days=10,reserve_cash,entry,10.0,30.0,rebound_from_low,20.0,10,7217.69,30.99,-33.92,1.19,49,123,3,2.9,775116.8,-79.24,41069.8,-66.18,False,True,True
161,reserve_cash; anchor=entry; add at 10%/40%; sell=rebound_from_low 20%; max_extra_days=10,reserve_cash,entry,10.0,40.0,rebound_from_low,20.0,10,7217.69,30.99,-33.92,1.19,48,123,2,2.9,775116.8,-79.24,41069.8,-66.18,False,True,True
162,reserve_cash; anchor=entry; add at 10%/20%; sell=rebound_from_low 30%; max_extra_days=none,reserve_cash,entry,10.0,20.0,rebound_from_low,30.0,none,7144.21,30.91,-33.92,1.17,43,123,3,4.62,775116.8,-79.24,41069.8,-66.18,False,True,True
163,reserve_cash; anchor=entry; add at 10%/20%; sell=rebound_from_low 30%; max_extra_days=40,reserve_cash,entry,10.0,20.0,rebound_from_low,30.0,40,7144.21,30.91,-33.92,1.17,43,123,3,4.62,775116.8,-79.24,41069.8,-66.18,False,True,True
164,reserve_cash; anchor=entry; add at 10%/20%; sell=rebound_from_low 30%; max_extra_days=63,reserve_cash,entry,10.0,20.0,rebound_from_low,30.0,63,7144.21,30.91,-33.92,1.17,43,123,3,4.62,775116.8,-79.24,41069.8,-66.18,False,True,True
165,reserve_cash; anchor=entry; add at 10%/30%; sell=rebound_from_low 30%; max_extra_days=none,reserve_cash,entry,10.0,30.0,rebound_from_low,30.0,none,7144.21,30.91,-33.92,1.17,41,123,3,4.62,775116.8,-79.24,41069.8,-66.18,False,True,True
166,reserve_cash; anchor=entry; add at 10%/30%; sell=rebound_from_low 30%; max_extra_days=40,reserve_cash,entry,10.0,30.0,rebound_from_low,30.0,40,7144.21,30.91,-33.92,1.17,41,123,3,4.62,775116.8,-79.24,41069.8,-66.18,False,True,True
167,reserve_cash; anchor=entry; add at 10%/30%; sell=rebound_from_low 30%; max_extra_days=63,reserve_cash,entry,10.0,30.0,rebound_from_low,30.0,63,7144.21,30.91,-33.92,1.17,41,123,3,4.62,775116.8,-79.24,41069.8,-66.18,False,True,True
168,reserve_cash; anchor=entry; add at 10%/40%; sell=rebound_from_low 30%; max_extra_days=none,reserve_cash,entry,10.0,40.0,rebound_from_low,30.0,none,7144.21,30.91,-33.92,1.17,40,123,2,4.62,775116.8,-79.24,41069.8,-66.18,False,True,True
169,reserve_cash; anchor=entry; add at 10%/40%; sell=rebound_from_low 30%; max_extra_days=40,reserve_cash,entry,10.0,40.0,rebound_from_low,30.0,40,7144.21,30.91,-33.92,1.17,40,123,2,4.62,775116.8,-79.24,41069.8,-66.18,False,True,True
170,reserve_cash; anchor=entry; add at 10%/40%; sell=rebound_from_low 30%; max_extra_days=63,reserve_cash,entry,10.0,40.0,rebound_from_low,30.0,63,7144.21,30.91,-33.92,1.17,40,123,2,4.62,775116.8,-79.24,41069.8,-66.18,False,True,True
171,reserve_cash; anchor=entry; add at 10%/15%; sell=recover_to_anchor 0%; max_extra_days=10,reserve_cash,entry,10.0,15.0,recover_to_anchor,0.0,10,7116.22,30.88,-33.92,1.17,56,123,3,2.62,775116.8,-79.24,41069.8,-66.18,False,True,True
172,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 30%; max_extra_days=20,reserve_cash,entry,10.0,15.0,rebound_from_low,30.0,20,7112.19,30.87,-33.92,1.15,48,123,3,4.4,775116.8,-79.24,41069.8,-66.18,False,True,True
173,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 10%; max_extra_days=none,reserve_cash,entry,10.0,15.0,rebound_from_low,10.0,none,7083.74,30.84,-33.92,1.19,61,123,3,2.15,775116.8,-79.24,41069.8,-66.18,False,True,True
174,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 10%; max_extra_days=10,reserve_cash,entry,10.0,15.0,rebound_from_low,10.0,10,7083.74,30.84,-33.92,1.19,61,123,3,2.15,775116.8,-79.24,41069.8,-66.18,False,True,True
175,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 10%; max_extra_days=20,reserve_cash,entry,10.0,15.0,rebound_from_low,10.0,20,7083.74,30.84,-33.92,1.19,61,123,3,2.15,775116.8,-79.24,41069.8,-66.18,False,True,True
176,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 10%; max_extra_days=40,reserve_cash,entry,10.0,15.0,rebound_from_low,10.0,40,7083.74,30.84,-33.92,1.19,61,123,3,2.15,775116.8,-79.24,41069.8,-66.18,False,True,True
177,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 10%; max_extra_days=63,reserve_cash,entry,10.0,15.0,rebound_from_low,10.0,63,7083.74,30.84,-33.92,1.19,61,123,3,2.15,775116.8,-79.24,41069.8,-66.18,False,True,True
178,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 20%; max_extra_days=none,reserve_cash,entry,10.0,15.0,rebound_from_low,20.0,none,7079.92,30.84,-33.92,1.16,52,123,3,3.23,775116.8,-79.24,41069.8,-66.18,False,True,True
179,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 20%; max_extra_days=20,reserve_cash,entry,10.0,15.0,rebound_from_low,20.0,20,7079.92,30.84,-33.92,1.16,52,123,3,3.23,775116.8,-79.24,41069.8,-66.18,False,True,True
180,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 20%; max_extra_days=40,reserve_cash,entry,10.0,15.0,rebound_from_low,20.0,40,7079.92,30.84,-33.92,1.16,52,123,3,3.23,775116.8,-79.24,41069.8,-66.18,False,True,True
181,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 20%; max_extra_days=63,reserve_cash,entry,10.0,15.0,rebound_from_low,20.0,63,7079.92,30.84,-33.92,1.16,52,123,3,3.23,775116.8,-79.24,41069.8,-66.18,False,True,True
182,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 15%; max_extra_days=5,reserve_cash,entry,10.0,15.0,rebound_from_low,15.0,5,6995.28,30.74,-33.92,1.18,64,123,3,2.33,775116.8,-79.24,41069.8,-66.18,False,True,True
183,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 30%; max_extra_days=5,reserve_cash,entry,10.0,15.0,rebound_from_low,30.0,5,6990.87,30.73,-33.92,1.17,64,123,3,2.73,775116.8,-79.24,41069.8,-66.18,False,True,True
184,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 10%; max_extra_days=5,reserve_cash,entry,10.0,15.0,rebound_from_low,10.0,5,6950.43,30.69,-33.92,1.18,65,123,3,2.12,775116.8,-79.24,41069.8,-66.18,False,True,True
185,reserve_cash; anchor=entry; add at 10%/20%; sell=extra_profit 20%; max_extra_days=none,reserve_cash,entry,10.0,20.0,extra_profit,20.0,none,6946.3,30.68,-33.92,1.18,47,123,3,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
186,reserve_cash; anchor=entry; add at 10%/20%; sell=extra_profit 20%; max_extra_days=20,reserve_cash,entry,10.0,20.0,extra_profit,20.0,20,6946.3,30.68,-33.92,1.18,47,123,3,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
187,reserve_cash; anchor=entry; add at 10%/20%; sell=extra_profit 20%; max_extra_days=40,reserve_cash,entry,10.0,20.0,extra_profit,20.0,40,6946.3,30.68,-33.92,1.18,47,123,3,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
188,reserve_cash; anchor=entry; add at 10%/20%; sell=extra_profit 20%; max_extra_days=63,reserve_cash,entry,10.0,20.0,extra_profit,20.0,63,6946.3,30.68,-33.92,1.18,47,123,3,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
189,reserve_cash; anchor=entry; add at 10%/30%; sell=extra_profit 20%; max_extra_days=none,reserve_cash,entry,10.0,30.0,extra_profit,20.0,none,6946.3,30.68,-33.92,1.18,45,123,3,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
190,reserve_cash; anchor=entry; add at 10%/30%; sell=extra_profit 20%; max_extra_days=20,reserve_cash,entry,10.0,30.0,extra_profit,20.0,20,6946.3,30.68,-33.92,1.18,45,123,3,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
191,reserve_cash; anchor=entry; add at 10%/30%; sell=extra_profit 20%; max_extra_days=40,reserve_cash,entry,10.0,30.0,extra_profit,20.0,40,6946.3,30.68,-33.92,1.18,45,123,3,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
192,reserve_cash; anchor=entry; add at 10%/30%; sell=extra_profit 20%; max_extra_days=63,reserve_cash,entry,10.0,30.0,extra_profit,20.0,63,6946.3,30.68,-33.92,1.18,45,123,3,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
193,reserve_cash; anchor=entry; add at 10%/40%; sell=extra_profit 20%; max_extra_days=none,reserve_cash,entry,10.0,40.0,extra_profit,20.0,none,6946.3,30.68,-33.92,1.18,44,123,2,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
194,reserve_cash; anchor=entry; add at 10%/40%; sell=extra_profit 20%; max_extra_days=20,reserve_cash,entry,10.0,40.0,extra_profit,20.0,20,6946.3,30.68,-33.92,1.18,44,123,2,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
195,reserve_cash; anchor=entry; add at 10%/40%; sell=extra_profit 20%; max_extra_days=40,reserve_cash,entry,10.0,40.0,extra_profit,20.0,40,6946.3,30.68,-33.92,1.18,44,123,2,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
196,reserve_cash; anchor=entry; add at 10%/40%; sell=extra_profit 20%; max_extra_days=63,reserve_cash,entry,10.0,40.0,extra_profit,20.0,63,6946.3,30.68,-33.92,1.18,44,123,2,3.25,775116.8,-79.24,41069.8,-66.18,False,True,True
197,reserve_cash; anchor=entry; add at 10%/15%; sell=rebound_from_low 5%; max_extra_days=none,reserve_cash,entry,10.0,15.0,rebound_from_low,5.0,none,6935.95,30.67,-33.92,1.19,69,123,3,1.73,775116.8,-79.24,41069.8,-66.18,False,True,True
