rank_balanced,variant,unit_exposure,max_exposure,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,trend_guard_sma,trend_guard_exposure,equity_dd_guard_pct,equity_dd_guard_exposure,net_return_pct,cagr_pct,max_drawdown_pct,calmar,sharpe,dca_trade_events,rotation_resets,max_exposure_used,avg_exposure,days_above_1x_pct,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct,beats_base_return,reduces_base_drawdown,beats_soxl_only_return,reduces_soxl_only_drawdown
75,"unit=0.75, cap=2.00, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=35.0",0.75,2.0,entry,5.0,40.0,extra_profit,15.0,20,none,none,35.0,0.5,353318.38,67.16,-61.11,1.099,1.22,80,123,1.5,0.757,4.9,775116.8,-79.24,41069.8,-66.18,False,True,True,True
76,"unit=0.67, cap=1.50, anchor=entry, add=5%/20%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,1.5,entry,5.0,20.0,extra_profit,20.0,20,200,0.75,45.0,0.75,352697.17,67.15,-64.17,1.046,1.27,78,123,1.34,0.702,4.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
77,"unit=0.67, cap=1.50, anchor=entry, add=5%/40%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,1.5,entry,5.0,40.0,extra_profit,20.0,20,200,0.75,45.0,0.75,352697.17,67.15,-64.17,1.046,1.27,73,123,1.34,0.702,4.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
78,"unit=0.67, cap=2.00, anchor=entry, add=5%/20%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,2.0,entry,5.0,20.0,extra_profit,20.0,20,200,0.75,45.0,0.75,352697.17,67.15,-64.17,1.046,1.27,78,123,1.34,0.702,4.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
79,"unit=0.67, cap=2.00, anchor=entry, add=5%/40%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,2.0,entry,5.0,40.0,extra_profit,20.0,20,200,0.75,45.0,0.75,352697.17,67.15,-64.17,1.046,1.27,73,123,1.34,0.702,4.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
80,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",1.0,2.0,rolling_high,5.0,20.0,rebound_from_low,20.0,20,none,none,35.0,0.5,350464.04,67.08,-66.18,1.014,1.1,435,123,2.0,0.906,21.32,775116.8,-79.24,41069.8,-66.18,False,True,True,True
81,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/40%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",1.0,2.0,rolling_high,5.0,40.0,rebound_from_low,20.0,20,none,none,35.0,0.5,350464.04,67.08,-66.18,1.014,1.1,369,123,2.0,0.906,21.32,775116.8,-79.24,41069.8,-66.18,False,True,True,True
82,"unit=0.75, cap=1.50, anchor=rolling_high, add=5%/20%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,1.5,rolling_high,5.0,20.0,extra_profit,20.0,10,none,none,35.0,0.5,349304.83,67.04,-62.07,1.08,1.13,622,123,1.5,0.869,30.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
83,"unit=0.75, cap=1.50, anchor=entry, add=5%/20%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,1.5,entry,5.0,20.0,extra_profit,20.0,10,none,none,35.0,0.5,343221.27,66.86,-61.11,1.094,1.22,87,123,1.5,0.759,5.22,775116.8,-79.24,41069.8,-66.18,False,True,True,True
84,"unit=0.75, cap=1.50, anchor=entry, add=5%/40%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,1.5,entry,5.0,40.0,extra_profit,20.0,10,none,none,35.0,0.5,343221.27,66.86,-61.11,1.094,1.22,82,123,1.5,0.759,5.22,775116.8,-79.24,41069.8,-66.18,False,True,True,True
85,"unit=0.75, cap=2.00, anchor=entry, add=5%/20%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,2.0,entry,5.0,20.0,extra_profit,20.0,10,none,none,35.0,0.5,343221.27,66.86,-61.11,1.094,1.22,87,123,1.5,0.759,5.22,775116.8,-79.24,41069.8,-66.18,False,True,True,True
86,"unit=0.75, cap=2.00, anchor=entry, add=5%/40%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,2.0,entry,5.0,40.0,extra_profit,20.0,10,none,none,35.0,0.5,343221.27,66.86,-61.11,1.094,1.22,82,123,1.5,0.759,5.22,775116.8,-79.24,41069.8,-66.18,False,True,True,True
87,"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,2.0,rolling_high,5.0,20.0,extra_profit,20.0,10,none,none,35.0,0.5,336571.29,66.65,-64.28,1.037,1.13,622,123,2.0,0.845,27.22,775116.8,-79.24,41069.8,-66.18,False,True,True,True
88,"unit=0.75, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",0.75,1.5,entry,10.0,20.0,extra_profit,20.0,20,none,none,none,none,330621.79,66.47,-65.89,1.009,1.18,47,123,1.5,0.769,2.6,775116.8,-79.24,41069.8,-66.18,False,True,True,True
89,"unit=0.75, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",0.75,1.5,entry,10.0,30.0,extra_profit,20.0,20,none,none,none,none,330621.79,66.47,-65.89,1.009,1.18,45,123,1.5,0.769,2.6,775116.8,-79.24,41069.8,-66.18,False,True,True,True
90,"unit=0.75, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",0.75,2.0,entry,10.0,20.0,extra_profit,20.0,20,none,none,none,none,330621.79,66.47,-65.89,1.009,1.18,47,123,1.5,0.769,2.6,775116.8,-79.24,41069.8,-66.18,False,True,True,True
91,"unit=0.75, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",0.75,2.0,entry,10.0,30.0,extra_profit,20.0,20,none,none,none,none,330621.79,66.47,-65.89,1.009,1.18,45,123,1.5,0.769,2.6,775116.8,-79.24,41069.8,-66.18,False,True,True,True
92,"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=35.0",0.75,2.0,rolling_high,5.0,20.0,extra_profit,15.0,20,none,none,35.0,0.5,327622.66,66.37,-64.28,1.033,1.11,447,123,2.0,0.887,31.2,775116.8,-79.24,41069.8,-66.18,False,True,True,True
93,"unit=0.75, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=none",0.75,1.5,entry,10.0,20.0,extra_profit,15.0,10,none,none,none,none,327157.84,66.36,-65.02,1.021,1.18,51,123,1.5,0.765,2.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
94,"unit=0.75, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=none",0.75,1.5,entry,10.0,30.0,extra_profit,15.0,10,none,none,none,none,327157.84,66.36,-65.02,1.021,1.18,49,123,1.5,0.765,2.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
95,"unit=0.75, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=none",0.75,2.0,entry,10.0,20.0,extra_profit,15.0,10,none,none,none,none,327157.84,66.36,-65.02,1.021,1.18,51,123,1.5,0.765,2.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
96,"unit=0.75, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=none",0.75,2.0,entry,10.0,30.0,extra_profit,15.0,10,none,none,none,none,327157.84,66.36,-65.02,1.021,1.18,49,123,1.5,0.765,2.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
97,"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",0.75,2.0,rolling_high,5.0,20.0,rebound_from_low,20.0,20,none,none,35.0,0.5,326315.41,66.33,-64.28,1.032,1.12,435,123,2.0,0.856,29.43,775116.8,-79.24,41069.8,-66.18,False,True,True,True
98,"unit=0.67, cap=1.50, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,1.5,entry,5.0,20.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,321297.37,66.17,-63.97,1.034,1.26,80,123,1.34,0.701,4.28,775116.8,-79.24,41069.8,-66.18,False,True,True,True
99,"unit=0.67, cap=1.50, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,1.5,entry,5.0,40.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,321297.37,66.17,-63.97,1.034,1.26,75,123,1.34,0.701,4.28,775116.8,-79.24,41069.8,-66.18,False,True,True,True
100,"unit=0.67, cap=2.00, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,2.0,entry,5.0,20.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,321297.37,66.17,-63.97,1.034,1.26,80,123,1.34,0.701,4.28,775116.8,-79.24,41069.8,-66.18,False,True,True,True
101,"unit=0.67, cap=2.00, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,2.0,entry,5.0,40.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,321297.37,66.17,-63.97,1.034,1.26,75,123,1.34,0.701,4.28,775116.8,-79.24,41069.8,-66.18,False,True,True,True
102,"unit=0.75, cap=1.50, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=none",0.75,1.5,entry,10.0,20.0,rebound_from_low,20.0,20,none,none,none,none,316930.85,66.03,-65.89,1.002,1.18,47,123,1.5,0.769,2.57,775116.8,-79.24,41069.8,-66.18,False,True,True,True
103,"unit=0.75, cap=1.50, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=none",0.75,1.5,entry,10.0,30.0,rebound_from_low,20.0,20,none,none,none,none,316930.85,66.03,-65.89,1.002,1.18,45,123,1.5,0.769,2.57,775116.8,-79.24,41069.8,-66.18,False,True,True,True
104,"unit=0.75, cap=2.00, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=none",0.75,2.0,entry,10.0,20.0,rebound_from_low,20.0,20,none,none,none,none,316930.85,66.03,-65.89,1.002,1.18,47,123,1.5,0.769,2.57,775116.8,-79.24,41069.8,-66.18,False,True,True,True
105,"unit=0.75, cap=2.00, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=none",0.75,2.0,entry,10.0,30.0,rebound_from_low,20.0,20,none,none,none,none,316930.85,66.03,-65.89,1.002,1.18,45,123,1.5,0.769,2.57,775116.8,-79.24,41069.8,-66.18,False,True,True,True
106,"unit=0.75, cap=1.50, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,1.5,entry,5.0,20.0,rebound_from_low,20.0,10,none,none,35.0,0.5,313329.14,65.91,-61.11,1.078,1.21,87,123,1.5,0.758,5.03,775116.8,-79.24,41069.8,-66.18,False,True,True,True
107,"unit=0.75, cap=1.50, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,1.5,entry,5.0,40.0,rebound_from_low,20.0,10,none,none,35.0,0.5,313329.14,65.91,-61.11,1.078,1.21,82,123,1.5,0.758,5.03,775116.8,-79.24,41069.8,-66.18,False,True,True,True
108,"unit=0.75, cap=2.00, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,2.0,entry,5.0,20.0,rebound_from_low,20.0,10,none,none,35.0,0.5,313329.14,65.91,-61.11,1.078,1.21,87,123,1.5,0.758,5.03,775116.8,-79.24,41069.8,-66.18,False,True,True,True
109,"unit=0.75, cap=2.00, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,2.0,entry,5.0,40.0,rebound_from_low,20.0,10,none,none,35.0,0.5,313329.14,65.91,-61.11,1.078,1.21,82,123,1.5,0.758,5.03,775116.8,-79.24,41069.8,-66.18,False,True,True,True
110,"unit=0.75, cap=1.50, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,1.5,entry,5.0,20.0,extra_profit,15.0,10,none,none,35.0,0.5,308399.64,65.74,-61.11,1.076,1.21,87,123,1.5,0.754,4.47,775116.8,-79.24,41069.8,-66.18,False,True,True,True
111,"unit=0.75, cap=1.50, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,1.5,entry,5.0,40.0,extra_profit,15.0,10,none,none,35.0,0.5,308399.64,65.74,-61.11,1.076,1.21,82,123,1.5,0.754,4.47,775116.8,-79.24,41069.8,-66.18,False,True,True,True
112,"unit=0.75, cap=2.00, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,2.0,entry,5.0,20.0,extra_profit,15.0,10,none,none,35.0,0.5,308399.64,65.74,-61.11,1.076,1.21,87,123,1.5,0.754,4.47,775116.8,-79.24,41069.8,-66.18,False,True,True,True
113,"unit=0.75, cap=2.00, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,2.0,entry,5.0,40.0,extra_profit,15.0,10,none,none,35.0,0.5,308399.64,65.74,-61.11,1.076,1.21,82,123,1.5,0.754,4.47,775116.8,-79.24,41069.8,-66.18,False,True,True,True
114,"unit=0.75, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.75,1.5,entry,10.0,20.0,extra_profit,20.0,10,none,none,45.0,0.75,301990.74,65.52,-65.59,0.999,1.18,51,123,1.5,0.762,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
115,"unit=0.75, cap=1.50, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.75,1.5,entry,10.0,20.0,rebound_from_low,20.0,10,none,none,45.0,0.75,301990.74,65.52,-65.59,0.999,1.18,51,123,1.5,0.762,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
116,"unit=0.75, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.75,1.5,entry,10.0,30.0,extra_profit,20.0,10,none,none,45.0,0.75,301990.74,65.52,-65.59,0.999,1.18,49,123,1.5,0.762,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
117,"unit=0.75, cap=1.50, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.75,1.5,entry,10.0,30.0,rebound_from_low,20.0,10,none,none,45.0,0.75,301990.74,65.52,-65.59,0.999,1.18,49,123,1.5,0.762,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
118,"unit=0.75, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.75,2.0,entry,10.0,20.0,extra_profit,20.0,10,none,none,45.0,0.75,301990.74,65.52,-65.59,0.999,1.18,51,123,1.5,0.762,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
119,"unit=0.75, cap=2.00, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.75,2.0,entry,10.0,20.0,rebound_from_low,20.0,10,none,none,45.0,0.75,301990.74,65.52,-65.59,0.999,1.18,51,123,1.5,0.762,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
120,"unit=0.75, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.75,2.0,entry,10.0,30.0,extra_profit,20.0,10,none,none,45.0,0.75,301990.74,65.52,-65.59,0.999,1.18,49,123,1.5,0.762,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
121,"unit=0.75, cap=2.00, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.75,2.0,entry,10.0,30.0,rebound_from_low,20.0,10,none,none,45.0,0.75,301990.74,65.52,-65.59,0.999,1.18,49,123,1.5,0.762,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
122,"unit=0.67, cap=1.50, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,1.5,entry,5.0,20.0,extra_profit,15.0,20,200,0.75,45.0,0.75,300441.67,65.47,-63.79,1.026,1.26,85,123,1.34,0.694,3.23,775116.8,-79.24,41069.8,-66.18,False,True,True,True
123,"unit=0.67, cap=1.50, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,1.5,entry,5.0,40.0,extra_profit,15.0,20,200,0.75,45.0,0.75,300441.67,65.47,-63.79,1.026,1.26,80,123,1.34,0.694,3.23,775116.8,-79.24,41069.8,-66.18,False,True,True,True
124,"unit=0.67, cap=2.00, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,2.0,entry,5.0,20.0,extra_profit,15.0,20,200,0.75,45.0,0.75,300441.67,65.47,-63.79,1.026,1.26,85,123,1.34,0.694,3.23,775116.8,-79.24,41069.8,-66.18,False,True,True,True
125,"unit=0.67, cap=2.00, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,2.0,entry,5.0,40.0,extra_profit,15.0,20,200,0.75,45.0,0.75,300441.67,65.47,-63.79,1.026,1.26,80,123,1.34,0.694,3.23,775116.8,-79.24,41069.8,-66.18,False,True,True,True
126,"unit=0.75, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.75,1.5,entry,10.0,20.0,extra_profit,15.0,20,none,none,none,none,299393.14,65.43,-65.02,1.006,1.17,49,123,1.5,0.765,2.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
127,"unit=0.75, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.75,1.5,entry,10.0,30.0,extra_profit,15.0,20,none,none,none,none,299393.14,65.43,-65.02,1.006,1.17,47,123,1.5,0.765,2.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
128,"unit=0.75, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.75,2.0,entry,10.0,20.0,extra_profit,15.0,20,none,none,none,none,299393.14,65.43,-65.02,1.006,1.17,49,123,1.5,0.765,2.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
129,"unit=0.75, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.75,2.0,entry,10.0,30.0,extra_profit,15.0,20,none,none,none,none,299393.14,65.43,-65.02,1.006,1.17,47,123,1.5,0.765,2.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
130,"unit=0.50, cap=1.50, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=45.0",0.5,1.5,rolling_high,10.0,20.0,rebound_from_low,20.0,10,200,0.75,45.0,0.75,298765.55,65.41,-62.38,1.049,1.17,432,123,1.5,0.693,6.38,775116.8,-79.24,41069.8,-66.18,False,True,True,True
131,"unit=0.75, cap=1.50, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,1.5,rolling_high,5.0,20.0,rebound_from_low,20.0,10,none,none,35.0,0.5,293058.18,65.21,-62.07,1.051,1.12,630,123,1.5,0.864,29.73,775116.8,-79.24,41069.8,-66.18,False,True,True,True
132,"unit=0.75, cap=1.50, anchor=rolling_high, add=5%/40%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,1.5,rolling_high,5.0,40.0,rebound_from_low,20.0,10,none,none,35.0,0.5,293058.18,65.21,-62.07,1.051,1.12,545,123,1.5,0.864,29.73,775116.8,-79.24,41069.8,-66.18,False,True,True,True
133,"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/40%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,2.0,rolling_high,5.0,40.0,rebound_from_low,20.0,10,none,none,35.0,0.5,293058.18,65.21,-62.07,1.051,1.12,545,123,1.5,0.864,29.73,775116.8,-79.24,41069.8,-66.18,False,True,True,True
134,"unit=0.75, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=45.0",0.75,1.5,entry,10.0,20.0,extra_profit,15.0,10,none,none,45.0,0.75,289649.32,65.09,-65.02,1.001,1.18,51,123,1.5,0.761,1.45,775116.8,-79.24,41069.8,-66.18,False,True,True,True
135,"unit=0.75, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=45.0",0.75,1.5,entry,10.0,30.0,extra_profit,15.0,10,none,none,45.0,0.75,289649.32,65.09,-65.02,1.001,1.18,49,123,1.5,0.761,1.45,775116.8,-79.24,41069.8,-66.18,False,True,True,True
136,"unit=0.75, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=45.0",0.75,2.0,entry,10.0,20.0,extra_profit,15.0,10,none,none,45.0,0.75,289649.32,65.09,-65.02,1.001,1.18,51,123,1.5,0.761,1.45,775116.8,-79.24,41069.8,-66.18,False,True,True,True
137,"unit=0.75, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=45.0",0.75,2.0,entry,10.0,30.0,extra_profit,15.0,10,none,none,45.0,0.75,289649.32,65.09,-65.02,1.001,1.18,49,123,1.5,0.761,1.45,775116.8,-79.24,41069.8,-66.18,False,True,True,True
138,"unit=0.50, cap=1.50, anchor=rolling_high, add=10%/30%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",0.5,1.5,rolling_high,10.0,30.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,281340.31,64.79,-60.42,1.072,1.2,269,123,1.5,0.69,1.55,775116.8,-79.24,41069.8,-66.18,False,True,True,True
139,"unit=0.75, cap=1.50, anchor=rolling_high, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=35.0",0.75,1.5,rolling_high,5.0,20.0,extra_profit,15.0,20,none,none,35.0,0.5,280009.23,64.74,-61.58,1.051,1.11,447,123,1.5,0.875,31.3,775116.8,-79.24,41069.8,-66.18,False,True,True,True
140,"unit=0.75, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=none",0.75,1.5,entry,10.0,20.0,extra_profit,20.0,10,200,1.0,none,none,273572.12,64.5,-64.41,1.001,1.19,51,123,1.5,0.757,0.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
141,"unit=0.75, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=none",0.75,1.5,entry,10.0,30.0,extra_profit,20.0,10,200,1.0,none,none,273572.12,64.5,-64.41,1.001,1.19,49,123,1.5,0.757,0.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
142,"unit=0.75, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=none",0.75,2.0,entry,10.0,20.0,extra_profit,20.0,10,200,1.0,none,none,273572.12,64.5,-64.41,1.001,1.19,51,123,1.5,0.757,0.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
143,"unit=0.75, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=none",0.75,2.0,entry,10.0,30.0,extra_profit,20.0,10,200,1.0,none,none,273572.12,64.5,-64.41,1.001,1.19,49,123,1.5,0.757,0.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
144,"unit=0.75, cap=1.50, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=none",0.75,1.5,entry,10.0,20.0,rebound_from_low,20.0,10,200,1.0,none,none,269688.53,64.35,-64.41,0.999,1.19,51,123,1.5,0.757,0.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
145,"unit=0.75, cap=1.50, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=none",0.75,1.5,entry,10.0,30.0,rebound_from_low,20.0,10,200,1.0,none,none,269688.53,64.35,-64.41,0.999,1.19,49,123,1.5,0.757,0.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
146,"unit=0.75, cap=2.00, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=none",0.75,2.0,entry,10.0,20.0,rebound_from_low,20.0,10,200,1.0,none,none,269688.53,64.35,-64.41,0.999,1.19,51,123,1.5,0.757,0.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
147,"unit=0.75, cap=2.00, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=none",0.75,2.0,entry,10.0,30.0,rebound_from_low,20.0,10,200,1.0,none,none,269688.53,64.35,-64.41,0.999,1.19,49,123,1.5,0.757,0.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
148,"unit=0.75, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=none",0.75,1.5,entry,10.0,20.0,extra_profit,20.0,20,200,1.0,none,none,267808.59,64.28,-65.46,0.982,1.18,47,123,1.5,0.76,0.65,775116.8,-79.24,41069.8,-66.18,False,True,True,True
